Initialized empty Git repository in C:/warren-bank-releases/.git/
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/104628776/29c8fcbd-31dd-4461-b32c-15bc023b9153?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T221355Z&X-Amz-Expires=300&X-Amz-Signature=3c2445ff93782e9aebed828ac0fd4629c9fc130de4bcfa1930156ade13ccbdc7&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DPlumble.apk&response-content-type=application%2Fvnd.android.package-archive [5814687/5814687] -> "warren-bank-releases/fork-Android-Plumble/3.3.0-rc1.mod-0.0.9/Plumble.apk" [1]
2025-02-10 URL:https://codeload.github.com/warren-bank/fork-Android-Plumble/legacy.zip/refs/tags/3.3.0-rc1.mod-0.0.9 [828505] -> "warren-bank-releases/fork-Android-Plumble/3.3.0-rc1.mod-0.0.9/source/fork-Android-Plumble-3.3.0-rc1.mod-0.0.9.zip" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/104628776/d17df2ca-1fce-4d6c-86b2-64ce24d04897?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T221436Z&X-Amz-Expires=300&X-Amz-Signature=0fbae250508052981a057d71e506a25a43f9bc87466388387e3d617fcc269218&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DPlumble.apk&response-content-type=application%2Fvnd.android.package-archive [5814687/5814687] -> "warren-bank-releases/fork-Android-Plumble/3.3.0-rc1.mod-0.0.8/Plumble.apk" [1]
2025-02-10 URL:https://codeload.github.com/warren-bank/fork-Android-Plumble/legacy.zip/refs/tags/3.3.0-rc1.mod-0.0.8 [828429] -> "warren-bank-releases/fork-Android-Plumble/3.3.0-rc1.mod-0.0.8/source/fork-Android-Plumble-3.3.0-rc1.mod-0.0.8.zip" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/104628776/883973b2-2a33-4a05-aff0-8d77c7b1568f?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T221449Z&X-Amz-Expires=300&X-Amz-Signature=ccbcf7b6b386c9199f214c686bdb0e378d16b0b5c10441f1235f363bebf0273a&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DPlumble.apk&response-content-type=application%2Fvnd.android.package-archive [5814687/5814687] -> "warren-bank-releases/fork-Android-Plumble/3.3.0-rc1.mod-0.0.7/Plumble.apk" [1]
2025-02-10 URL:https://codeload.github.com/warren-bank/fork-Android-Plumble/legacy.zip/refs/tags/3.3.0-rc1.mod-0.0.7 [828318] -> "warren-bank-releases/fork-Android-Plumble/3.3.0-rc1.mod-0.0.7/source/fork-Android-Plumble-3.3.0-rc1.mod-0.0.7.zip" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/104628776/cf6dafa0-d8e4-47a5-9a7f-eab2797caf13?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T221600Z&X-Amz-Expires=300&X-Amz-Signature=b7af2cb8a0bc8a5e9a6a38386d63906e6b509a5de00f23012d93ff8f20ec79bb&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DPlumble.apk&response-content-type=application%2Fvnd.android.package-archive [5814687/5814687] -> "warren-bank-releases/fork-Android-Plumble/3.3.0-rc1.mod-0.0.10/Plumble.apk" [1]
2025-02-10 URL:https://codeload.github.com/warren-bank/fork-Android-Plumble/legacy.zip/refs/tags/3.3.0-rc1.mod-0.0.10 [828825] -> "warren-bank-releases/fork-Android-Plumble/3.3.0-rc1.mod-0.0.10/source/fork-Android-Plumble-3.3.0-rc1.mod-0.0.10.zip" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/104628776/24d68364-e472-48f5-9a60-e1edf0434a7a?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T221650Z&X-Amz-Expires=300&X-Amz-Signature=1fa97732059d37a29755a8dfd3befa796abfb7d93b9b97f88fcf73885a7800fd&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DPlumble.apk&response-content-type=application%2Fvnd.android.package-archive [5814687/5814687] -> "warren-bank-releases/fork-Android-Plumble/3.3.0-rc1.mod-0.0.6/Plumble.apk" [1]
2025-02-10 URL:https://codeload.github.com/warren-bank/fork-Android-Plumble/legacy.zip/refs/tags/3.3.0-rc1.mod-0.0.6 [828318] -> "warren-bank-releases/fork-Android-Plumble/3.3.0-rc1.mod-0.0.6/source/fork-Android-Plumble-3.3.0-rc1.mod-0.0.6.zip" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/104628776/24af4593-3610-4478-90eb-6802add0367b?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T221715Z&X-Amz-Expires=300&X-Amz-Signature=98268acb7de3f7453c61d8729f00d0b0c2970ad80751113bcfeb2e46d6699f13&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DPlumble.apk&response-content-type=application%2Fvnd.android.package-archive [5814687/5814687] -> "warren-bank-releases/fork-Android-Plumble/3.3.0-rc1.mod-0.0.5/Plumble.apk" [1]
2025-02-10 URL:https://codeload.github.com/warren-bank/fork-Android-Plumble/legacy.zip/refs/tags/3.3.0-rc1.mod-0.0.5 [828275] -> "warren-bank-releases/fork-Android-Plumble/3.3.0-rc1.mod-0.0.5/source/fork-Android-Plumble-3.3.0-rc1.mod-0.0.5.zip" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/104628776/2e0badf5-c579-4085-8ec3-35b04ae4a022?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T221808Z&X-Amz-Expires=300&X-Amz-Signature=3c5cdc129ee8b00edbcae16164890ee6e5faf8be4a3253a4acc2a1f4c90fb8a3&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DPlumble.apk&response-content-type=application%2Fvnd.android.package-archive [5810591/5810591] -> "warren-bank-releases/fork-Android-Plumble/3.3.0-rc1.mod-0.0.4/Plumble.apk" [1]
2025-02-10 URL:https://codeload.github.com/warren-bank/fork-Android-Plumble/legacy.zip/refs/tags/3.3.0-rc1.mod-0.0.4 [827658] -> "warren-bank-releases/fork-Android-Plumble/3.3.0-rc1.mod-0.0.4/source/fork-Android-Plumble-3.3.0-rc1.mod-0.0.4.zip" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/104628776/984a6e5d-dfc6-490f-89c6-b3e4c2fedc91?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T221851Z&X-Amz-Expires=300&X-Amz-Signature=a8d9fba1d6bde3926294866362b3552206ad7d87fe9ca273ec745a03695f9d40&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DPlumble.apk&response-content-type=application%2Fvnd.android.package-archive [5806495/5806495] -> "warren-bank-releases/fork-Android-Plumble/3.3.0-rc1.mod-0.0.3/Plumble.apk" [1]
2025-02-10 URL:https://codeload.github.com/warren-bank/fork-Android-Plumble/legacy.zip/refs/tags/3.3.0-rc1.mod-0.0.3 [827217] -> "warren-bank-releases/fork-Android-Plumble/3.3.0-rc1.mod-0.0.3/source/fork-Android-Plumble-3.3.0-rc1.mod-0.0.3.zip" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/104628776/d6ecbc20-04c2-45b2-948b-b6b094a8dcde?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T222010Z&X-Amz-Expires=300&X-Amz-Signature=d1226b96c0caf0fbef294a853550be65bf6f85687f4272743a01369d542a059f&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DPlumble.apk&response-content-type=application%2Fvnd.android.package-archive [5810591/5810591] -> "warren-bank-releases/fork-Android-Plumble/3.3.0-rc1.mod-0.0.2/Plumble.apk" [1]
2025-02-10 URL:https://codeload.github.com/warren-bank/fork-Android-Plumble/legacy.zip/refs/tags/3.3.0-rc1.mod-0.0.2 [827115] -> "warren-bank-releases/fork-Android-Plumble/3.3.0-rc1.mod-0.0.2/source/fork-Android-Plumble-3.3.0-rc1.mod-0.0.2.zip" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/104628776/4a41bd23-b01f-4e34-968c-417c2c41bb71?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T222111Z&X-Amz-Expires=300&X-Amz-Signature=f1765056b100cfa183580e3a0a894ce202a6c144d8c95c232d7c72701a7db36b&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DPlumble.apk&response-content-type=application%2Fvnd.android.package-archive [5806495/5806495] -> "warren-bank-releases/fork-Android-Plumble/3.3.0-rc1.mod-0.0.1/Plumble.apk" [1]
2025-02-10 URL:https://codeload.github.com/warren-bank/fork-Android-Plumble/legacy.zip/refs/tags/3.3.0-rc1.mod-0.0.1 [826824] -> "warren-bank-releases/fork-Android-Plumble/3.3.0-rc1.mod-0.0.1/source/fork-Android-Plumble-3.3.0-rc1.mod-0.0.1.zip" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/104628776/6a0ba4fa-1d4b-4116-9ab0-c22c8c2cb486?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T222140Z&X-Amz-Expires=300&X-Amz-Signature=737a85cc96052d62e63e36ee1e4028861822357b590a1783e23a72bd00ee4cb2&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DPlumble.apk&response-content-type=application%2Fvnd.android.package-archive [5806495/5806495] -> "warren-bank-releases/fork-Android-Plumble/3.3.0-rc1.mod-0.0.0/Plumble.apk" [1]
2025-02-10 URL:https://codeload.github.com/warren-bank/fork-Android-Plumble/legacy.zip/refs/tags/3.3.0-rc1.mod-0.0.0 [826780] -> "warren-bank-releases/fork-Android-Plumble/3.3.0-rc1.mod-0.0.0/source/fork-Android-Plumble-3.3.0-rc1.mod-0.0.0.zip" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/367190897/3f269248-28ff-487f-abc5-9f3a0228f9b6?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T222228Z&X-Amz-Expires=300&X-Amz-Signature=8a6f8b690cbfe9d0786d1a0d980e72f1045d30ce6c6e887b77cebc88238dbbd4&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Dproxydroid-3.2.0.003-withAllLanguageTranslations-universal-release.apk&response-content-type=application%2Fvnd.android.package-archive [11477604/11477604] -> "warren-bank-releases/fork-Android-proxydroid/no-ads/v3.2.0.003/proxydroid-3.2.0.003-withAllLanguageTranslations-universal-release.apk" [1]
2025-02-10 URL:https://codeload.github.com/warren-bank/fork-Android-proxydroid/legacy.zip/refs/tags/no-ads/v3.2.0.003 [11662966] -> "warren-bank-releases/fork-Android-proxydroid/no-ads/v3.2.0.003/source/fork-Android-proxydroid-no-ads-v3.2.0.003.zip" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/367190897/f368f500-c4ec-11eb-89d7-43af03a4a040?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T222434Z&X-Amz-Expires=300&X-Amz-Signature=a9c57dbd3a2242d6ffb05f251a05afc0708532463b27a371fe89230b18bf4d8b&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Dproxydroid-universal-release.apk&response-content-type=application%2Fvnd.android.package-archive [11450038/11450038] -> "warren-bank-releases/fork-Android-proxydroid/no-ads/v3.2.0.002/proxydroid-universal-release.apk" [1]
2025-02-10 URL:https://codeload.github.com/warren-bank/fork-Android-proxydroid/legacy.zip/refs/tags/no-ads/v3.2.0.002 [11658648] -> "warren-bank-releases/fork-Android-proxydroid/no-ads/v3.2.0.002/source/fork-Android-proxydroid-no-ads-v3.2.0.002.zip" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/367190897/611d0e80-c464-11eb-8d70-8bca1fa0c7cb?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250211%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250211T040911Z&X-Amz-Expires=300&X-Amz-Signature=66dbdd83e25500aec02de215512d227b34572fbe1bf93b26140c4772c97d57b0&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Dproxydroid-universal-release.apk&response-content-type=application%2Fvnd.android.package-archive [11449991/11449991] -> "warren-bank-releases/fork-Android-proxydroid/no-ads/v3.2.0.001/proxydroid-universal-release.apk" [1]
2025-02-10 URL:https://codeload.github.com/warren-bank/fork-Android-proxydroid/legacy.zip/refs/tags/no-ads/v3.2.0.001 [11658626] -> "warren-bank-releases/fork-Android-proxydroid/no-ads/v3.2.0.001/source/fork-Android-proxydroid-no-ads-v3.2.0.001.zip" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/367190897/26136500-b4ce-11eb-94cf-3793970f8a75?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250211%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250211T041145Z&X-Amz-Expires=300&X-Amz-Signature=c6a3115c69fbd41d3e92fc822fedee9f66d4d29970315afd13a81e46229bfa49&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Dproxydroid-universal-release.apk&response-content-type=application%2Fvnd.android.package-archive [11449991/11449991] -> "warren-bank-releases/fork-Android-proxydroid/no-ads/v3.2.0/proxydroid-universal-release.apk" [1]
2025-02-10 URL:https://codeload.github.com/warren-bank/fork-Android-proxydroid/legacy.zip/refs/tags/no-ads/v3.2.0 [11658606] -> "warren-bank-releases/fork-Android-proxydroid/no-ads/v3.2.0/source/fork-Android-proxydroid-no-ads-v3.2.0.zip" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/188494737/a650e380-7e3b-11e9-859d-8ad95941ed6c?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250211%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250211T041421Z&X-Amz-Expires=300&X-Amz-Signature=2049e15373ab7328ea7b91591b58f8742dc797caa0ff1ee971c4348ed508e41d&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DVideoExpertsGroup-RTSPPlayer-release.apk&response-content-type=application%2Fvnd.android.package-archive [24697719/24697719] -> "warren-bank-releases/fork-Android-VideoExpertsGroup-RTSP-Player-Demo/v4.2.10/VideoExpertsGroup-RTSPPlayer-release.apk" [1]
2025-02-10 URL:https://codeload.github.com/warren-bank/fork-Android-VideoExpertsGroup-RTSP-Player-Demo/legacy.zip/refs/tags/v4.2.10 [24478475] -> "warren-bank-releases/fork-Android-VideoExpertsGroup-RTSP-Player-Demo/v4.2.10/source/fork-Android-VideoExpertsGroup-RTSP-Player-Demo-v4.2.10.zip" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/448685693/98439643-8f56-4d2c-b993-9e9e47d02dd0?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T222956Z&X-Amz-Expires=300&X-Amz-Signature=aff28b01200b72ef32f75262e2478bbaf1f086679136d1cf63897144259055f4&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DPrivacyPass.crx2.crx&response-content-type=application%2Foctet-stream [240851/240851] -> "warren-bank-releases/fork-challenge-bypass-extension/v3.7.2/PrivacyPass.crx2.crx" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/448685693/3a263477-1e24-4422-b35b-de6598d4a53c?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T222958Z&X-Amz-Expires=300&X-Amz-Signature=a3ba7878a1c54cc109adbc97b15d52bbebaa7db26e8fde5026a83b6a2ac18a8f&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DPrivacyPass.crx3.crx&response-content-type=application%2Foctet-stream [179439/179439] -> "warren-bank-releases/fork-challenge-bypass-extension/v3.7.2/PrivacyPass.crx3.crx" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/448685693/003ce510-db00-417f-b869-7b31154a4314?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T223026Z&X-Amz-Expires=300&X-Amz-Signature=2185bf71e53222bb457aecd1bfc91397ad96e6850c629ce4fb09d0ef4a45a6a8&X-Amz-SignedHeaders=host&response-content-disposition=inline%3B%20filename%3DPrivacyPass.xpi&response-content-type=application%2Fx-xpinstall [180021/180021] -> "warren-bank-releases/fork-challenge-bypass-extension/v3.7.2/PrivacyPass.xpi" [1]
2025-02-10 URL:https://codeload.github.com/warren-bank/fork-challenge-bypass-extension/legacy.zip/refs/tags/v3.7.2 [372421] -> "warren-bank-releases/fork-challenge-bypass-extension/v3.7.2/source/fork-challenge-bypass-extension-v3.7.2.zip" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/448685693/162df0fc-b97a-418c-8a49-cd1ef4421b39?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T223115Z&X-Amz-Expires=300&X-Amz-Signature=153ddc7ea7d11d6e5693e7c711077818c214e054a2373654b1add9db6e9c9945&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DPrivacyPass.crx2.crx&response-content-type=application%2Foctet-stream [240756/240756] -> "warren-bank-releases/fork-challenge-bypass-extension/v3.7.1/PrivacyPass.crx2.crx" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/448685693/ee90b3fe-ac14-436c-987c-ecbdcd261685?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T223121Z&X-Amz-Expires=300&X-Amz-Signature=d1d215a3c48745bdd76f5b02c441d9f452851362cdd55bd8c26680440ff42843&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DPrivacyPass.crx3.crx&response-content-type=application%2Foctet-stream [179343/179343] -> "warren-bank-releases/fork-challenge-bypass-extension/v3.7.1/PrivacyPass.crx3.crx" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/448685693/b54b953e-e233-4626-8203-824b8b511b5d?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T223202Z&X-Amz-Expires=300&X-Amz-Signature=ea84887e5a8f472ba82509553a54ed43b55978c2d4c7d9e2633fa3e61e923828&X-Amz-SignedHeaders=host&response-content-disposition=inline%3B%20filename%3DPrivacyPass.xpi&response-content-type=application%2Fx-xpinstall [179928/179928] -> "warren-bank-releases/fork-challenge-bypass-extension/v3.7.1/PrivacyPass.xpi" [1]
2025-02-10 URL:https://codeload.github.com/warren-bank/fork-challenge-bypass-extension/legacy.zip/refs/tags/v3.7.1 [372239] -> "warren-bank-releases/fork-challenge-bypass-extension/v3.7.1/source/fork-challenge-bypass-extension-v3.7.1.zip" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/448685693/35674b98-ed4c-4119-a78b-da3de9577ccb?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T223205Z&X-Amz-Expires=300&X-Amz-Signature=17fcd69df3af1feea368e7c70dcc28a5dcd12847c555fb0955d8c70bf8a7b80e&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DPrivacyPass.crx2.crx&response-content-type=application%2Foctet-stream [240686/240686] -> "warren-bank-releases/fork-challenge-bypass-extension/v3.7.0/PrivacyPass.crx2.crx" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/448685693/c72f75df-d30b-448d-9bfb-91601cbae61d?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T223207Z&X-Amz-Expires=300&X-Amz-Signature=69af0a704badd7b20a254d805f7a2c8e8acddd562c2f3db6faec2bd143440c02&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DPrivacyPass.crx3.crx&response-content-type=application%2Foctet-stream [179273/179273] -> "warren-bank-releases/fork-challenge-bypass-extension/v3.7.0/PrivacyPass.crx3.crx" [1]
